item_id,supplier_id,supplier_name,season,supplier_reference,supplier_reference_description,purchase_price,length,width,height,weight,hscode6,hscode10,main,sub,detail,level4,item_type,materials,dataset
63979,26,"Vidrios San Miguel, S.L.L.",2026_SS,4895DB601,JARRON ODON PEQ 45 CM,5.9,17.0,17.0,48.0,1600.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (0.00%),train
69263,1286,Joyland,2026_SS,SAM64968,"PAPER ROPE+ PET, STRIPE .4COLOR ASSORTED ,D17.5 H15 D12.5",0.75,17.5,,15.0,91.0,482390.0,,Unspecified,Unspecified,Unspecified,Unspecified,,"PAPER (55.00%), PET (45.00%)",train
60998,120,Avh Associates,2026_SS,CUTQ249-013.553.230,Cushion Cover + Cushion / 30 x 45cm,4.8,45.0,30.0,10.0,415.0,940490.0,9404909000.0,Home Textiles,Cushions,Cushions & Cushion Covers,Unspecified,Cushion,COTTON (100.00%),train
57529,467,Tengyi,2026_SS,D242696A orange,FLOWERPOT FACE,10.8,17.0,16.5,24.5,1310.0,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,CERAMIC (100.00%),train
57304,817,Minhou Fusheng,2026_SS,FJ24A0006 BLUE,Wooden table  25.25*16.25*29HHinch,15.0,64.0,41.2,73.5,,940360.0,9403601000.0,Furniture,Tables,Side Tables,Unspecified,Side table,"MDF (50.00%), WOOD (50.00%)",train
63428,340,Rmv,2026_SS,RK250101-N/RK250102-N,Standing light green & light blue strip swimming  lady+size 11.6X9.2X33.5CM - ADD one swimming lady in Rose and Orange/Standing dark blue and yellow strip swiming lady with ball+size 7.6x7.6x33.5cm,4.5,11.6,9.2,33.5,450.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,People,Women,POLYRESIN (100.00%),train
51703,855,Gemy Welldone Glass,2026_SS,J71242060PY,Yellow porcelain powder color glass bottle 20*20*27.5 CM,7.87,20.0,20.0,27.5,3563.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
71544,859,Dalian L Style,2026_SS,13_1,ASSORTMENT OF 2,0.73,2.0,1.5,52.0,13.0,670290.0,6702900000.0,Flowers & Plants,Artificial Flowers,Unspecified,Unspecified,Flower,"POLYESTER (80.00%), IRON (20.00%)",train
66512,59,Kate Mas,2026_SS,DC2422,Wooden leaf wall decorative,28.0,140.0,5.0,35.0,3000.0,442011.0,4420119000.0,Decoration,Wall Decoration,Wall Objects,Unspecified,Wall object,TEAK WOOD (100.00%),train
63216,1574,Anoru,2026_SS,2026-02-10 00:00:00,"Orange and red collection  BOWL 14*6,5 CM",3.05,14.0,14.0,6.5,290.0,691200.0,6912002111.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,CERAMIC (100.00%),train
29401,233,Dlite Crafts,2026_SS,MOSAIC REF5,MOSAIC MUSHROOM LAMP SMALL,9.98,23.0,23.0,30.0,2250.0,940529.0,9405295000.0,Lighting,Desk & Table Lamps,Unspecified,Unspecified,Table lamp,"GLASS (55.00%), BEADS (20.00%), CARTON (15.00%), ELECTRICAL PARTS (10.00%)",train
49199,431,Elegant Garden,2026_SS,E1101A23-1,ceramic vase 23x23x29,13.45,23.0,23.0,29.0,3550.0,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,STONEWARE (100.00%),train
54329,791,Weidagao,2026_SS,18353B323,33X28.5X11.5CM POT,7.5,33.0,28.5,11.5,1300.0,691390.0,6913901090.0,Decoration,Home Accessories,Decorative Objects,Decorative Trays,Decorative tray,"CLAY (95.00%), GLAZE (5.00%)",train
56308,969,Housemart Manufacture ,2026_SS,HM24970 green,"PENDANT LAMP ,G9 bulb included",9.3,25.0,25.0,23.0,960.0,940519.0,,Lighting,Ceiling Lamps,Unspecified,Unspecified,Ceiling lamp,GLASS (100.00%),train
54663,1170,Xishan Ceramics,2026_SS,XS246106,"13-3/4"" Hand-painted Ceramic Vase",13.8,23.5,23.5,35.0,2695.0,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,PORCELAIN (100.00%),train
51726,855,Gemy Welldone Glass,2026_SS,JKT71150C,Clear color glass cup 8.50*8.50*10 CM,1.02,8.5,8.5,10.0,395.0,701328.0,7013289000.0,Tableware,Glassware,Drinking Glasses,Unspecified,Drinking glass,GLASS (100.00%),train
56168,759,Xingcheng Arts And Crafts,2026_SS,XCW248346U/XCW248347U,FRAMED CANVAS WITH 3D OBJECTS 45X60X2.5CM/FRAMED CANVAS WITH 3D OBJECTS 45X60X2.5CM,4.45,45.0,60.0,2.5,950.0,491199.0,4911990000.0,Decoration,Wall Decoration,Paintings,Unspecified,Painting,"CANVAS (40.00%), MDF (20.00%), PLASTIC (30.00%), PAPER (10.00%)",train
54185,923,Zibo Beacon,2026_SS,BQA0188-4,Glass octopus-change color to Green+white(Ref BQA0021）,1.75,8.5,8.5,4.5,90.0,701399.0,,Decoration,Home Accessories,Decorative Objects,Paperweights,Paperweight,GLASS (100.00%),train
50686,602,Huixiang,2026_SS,P24CT3022AA,Handblown Glass Vase Amber Freestyle L: 30.0cm W:30.0cm H:22.0cm,12.3,30.0,30.0,22.0,3100.0,701399.0,7013990010.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
71367,859,Dalian L Style,2026_SS,11,ASSORTMENT OF 3,1.55,9.0,9.0,14.0,43.0,950590.0,,Unspecified,Unspecified,Unspecified,Unspecified,,"POLYESTER (80.00%), IRON (20.00%)",train
63246,1574,Anoru,2026_SS,10 FISH,Stripes and Fish collection BOWL 28*28*14 CM Same size as 52134,8.83,28.0,28.0,14.0,1625.0,691200.0,6912002111.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,CERAMIC (100.00%),train
48913,1688,Xingyong,2026_SS,24103-2 S white,FIBER CEMENT POT/VASE,7.77,34.0,34.0,28.0,7000.0,681099.0,6810990000.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,"SAND (50.00%), CEMENT (40.00%), FIBER (10.00%)",train
63969,26,"Vidrios San Miguel, S.L.L.",2026_SS,4900DB403,"JARRON ALBANIA 76,5 CM",16.12,18.0,18.0,76.5,6600.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (0.00%),train
28478,233,Dlite Crafts,2026_SS,S5DC04,GLASS CYLINDER CANDLE HOLDER,1.76,7.5,7.5,10.0,300.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,"GLASS (50.00%), BEADS (20.00%), GLUE (10.00%), PACKAGING (10.00%)",train
62756,1027,Teammann,2026_SS,F62-23058,"DOLOMITE STANDING RABBIT, YELLOW/WHITE, MD, SIZE 14.5*10.5*27.8CM",5.2,14.5,10.5,28.0,,691390.0,6913909390.0,Decoration,Home Accessories,Figurines,Animals,Rabbit,DOLOMITE (100.00%),train
56108,1644,Kiyi Gift,2026_SS,KY24SP3020,DUCK(30CM),2.62,30.0,10.0,11.0,110.0,950300.0,9503004100.0,Home Textiles,Soft Toys,Unspecified,Unspecified,Duck,POLYESTER (100.00%),train
34523,1027,Teammann,2026_SS,DH2020101-21RD-F62,"DOLOMITE GRAPEFRUIT BOWL, ORANGE&WHITE",1.7,15.0,15.0,6.0,270.0,691200.0,6912002510.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,DOLOMITE (100.00%),train
48325,759,Xingcheng Arts And Crafts,2026_SS,XCC245890G,PS FRAMED CANVAS PRINT 40X50X2.2CM,2.25,40.0,50.0,2.2,520.0,491199.0,,Decoration,Wall Decoration,Unspecified,Unspecified,,"CANVAS (60.00%), MDF (10.00%), PLASTIC (30.00%)",train
70048,1595,Ceramica Casas,2026_SS,STRIPES mintgreen 35,MT-GR-35cm + PL-CO 30cm,19.39,35.0,35.0,33.0,,691490.0,6914900010.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,CERAMIC (100.00%),train
54945,598,Glory International,2026_SS,CKU3020,GLASS VASE + 19.5X19.5X30.5CM,11.3,19.5,19.5,30.5,2500.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Hurricane Lights & Lanterns,Unspecified,Hurricane light,GLASS (100.00%),train
56394,965,Xian Metals And Minerals Imp,2026_SS,24JP1112_1,glass candle holder w/flower pattern,0.39,7.3,7.3,8.0,180.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (1.00%),train
57624,598,Glory International,2026_SS,YL8493/YL8493 orange,CANDLE HOLDER + 14X10.5X28CM/CANDLE HOLDER + 14X10.5X28CM,2.49,14.0,10.5,28.0,300.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,"IRON (50.00%), GLASS (50.00%)",train
66499,59,Kate Mas,2026_SS,DC2411-brown,Terracotta door stoper with rope  (3selected color),8.0,20.0,16.0,40.0,600.0,691390.0,,Unspecified,Unspecified,Unspecified,Unspecified,,"TERRACOTTA (90.00%), ROPE (10.00%)",train
26853,1477,Tairanju Home Decor ,2026_SS,TR2302025-15,WOODEN STOOL SIZE:39.00*39.00*44.00CM   REMARK: 400PCS/ COLOUR PRICE IS IN USD 9,9.3,39.0,39.0,44.0,3200.0,940161.0,9401610000.0,Furniture,Chairs,Stools,Unspecified,Stool,"MDF (50.00%), FABRIC (50.00%)",train
57770,340,Rmv,2026_SS,RN240374-LW/LB/LG BEIGE,"Strip elephant décor, small+size:22.2x9x16.7cm",3.15,22.2,9.0,16.7,560.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Elephant,POLYRESIN (100.00%),train
57844,1380,Marg Shree ,2026_SS,MSE-24021415,MULTICOLOR CANDLE STAND             SIZE -28.5ZX9.5CM,3.48,9.5,9.5,28.5,0.6,701349.0,7013499900.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,GLASS (100.00%),train
55755,280,Jinming,2026_SS,JM8439-1 BIG-b1,Lamp ( Mail box packing),18.05,36.5,36.5,60.5,,940529.0,9405294000.0,Lighting,Desk & Table Lamps,Unspecified,Unspecified,Table lamp,"CERAMIC (80.00%), PVC (10.00%), FABRIC (5.00%), IRON (5.00%)",train
49410,274,Longda Ceramics,2026_SS,LD6425-M115   13X13M BLUE,13X13,1.5,13.0,13.0,12.5,,691390.0,6913901010.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,CERAMIC (100.00%),train
45608,544,Luckyland,2026_SS,X061W0419A3,candle holder 20x20x46cm,6.63,20.0,20.0,46.0,,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,"GLASS (50.00%), MDF (20.00%), RATTAN (20.00%), IRON (10.00%)",train
54211,923,Zibo Beacon,2026_SS,ESP0404-12,Glass paperweight-yellow &white,7.5,12.0,12.0,12.0,2400.0,701399.0,7013990090.0,Decoration,Home Accessories,Decorative Objects,Paperweights,Paperweight,GLASS (100.00%),train
51135,797,China Base Jiayuan (Hema home),2026_SS,3016-4535C-dark blue,Printed Wide Stripe Water-Resistant Pouf,12.9,45.0,45.0,35.0,,940490.0,9404909000.0,Home Textiles,Unspecified,Unspecified,Unspecified,,POLYESTER (100.00%),train
68191,1574,Anoru,2026_SS,136-1 RFLW/136-1 RFLW_1,Red Flowers collection LEBRIL BOWL 40*40*15 CMSame size as 52135 flowers inside/Red Flowers collection LEBRIL BOWL 40*40*15 CMSame size as 52135 flowers outside,17.26,40.0,40.0,15.0,3065.0,691200.0,6912002111.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,CERAMIC (100.00%),train
67615,866,Nc Gardens,2026_SS,001ASA-10064C-5 #02,90CM OLIVE LVS SPRAY BUNDLE X5,5.37,90.0,30.0,30.0,295.0,670210.0,6702100000.0,Flowers & Plants,Artificial Flowers,Unspecified,Unspecified,Olive Branch,"PLASTIC (20.00%), POLYFOAM (10.00%), WIRE (10.00%), TEXTILE (60.00%)",train
54234,923,Zibo Beacon,2026_SS,BQP0497-9,Glass jellyfish-change color to orange(Ref BQA0073）,1.25,4.5,4.5,7.8,240.0,701399.0,,Decoration,Home Accessories,Decorative Objects,Paperweights,Paperweight,GLASS (100.00%),train
55441,536,Topchoice,2026_SS,2412002B,"POLYRESIN HEAD POT IN SAND COLOR, MIDDLE SIZE: 23CM",4.6,,,,,,,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,POLYRESIN (100.00%),train
50696,602,Huixiang,2026_SS,P24CT1818LE1 YELLOW,Glass Lamp Change to Color Reference  USB                           L: 18.0cm W:18.0cm H:26.5cm,9.01,18.0,18.0,26.5,1200.0,940521.0,9405215000.0,Lighting,Desk & Table Lamps,Unspecified,Unspecified,Table lamp,"GLASS (90.00%), WOOD (10.00%)",train
54677,1170,Xishan Ceramics,2026_SS,XS246116,9-1/2” Hand-painted Ceramic Vase,6.6,15.0,15.0,24.0,966.0,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,PORCELAIN (100.00%),train
57627,598,Glory International,2026_SS,YL8342 G/YL8342,CANDLE HOLDER + 17.5X10.5X15.5CM/CANDLE HOLDER + 17.5X10.5X15.5CM,2.35,17.5,10.5,15.5,350.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,"IRON (50.00%), GLASS (50.00%)",train
54751,727,Nanyang Arts And Crafts,2026_SS,NY9970901,"14"" Rabbit_x000D_ boxer orange + pink",6.0,16.5,13.0,36.0,1320.0,,,Decoration,Home Accessories,Figurines,Animals,Rabbit,POLYRESIN (100.00%),train
69993,1341,Supersonic Marketing (KOMO),2026_SS,EXAP-KOMO-2025/JL-005-pink/orange_1,ASSORTMENT OF 2 BAG,7.25,35.0,40.0,15.0,380.0,420292.0,4202929890.0,Home Textiles,Clothing & Accessories,Bags,Unspecified,Beach bag,"COTTON (90.00%), ACRYLIC (PLASTIC) (10.00%)",train
70579,55,Mode,2026_SS,bright green large_A,Basket Light Green L: diameter 40*57H,0.1,40.0,40.0,57.0,,460219.0,4602199090.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,"RAFFIA (70.00%), SEAGRASS (30.00%)",train
56392,965,Xian Metals And Minerals Imp,2026_SS,24JP1110_1,glass candle holder w/yellow leaves,1.2,10.0,10.0,12.5,520.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (1.00%),train
51169,797,China Base Jiayuan (Hema home),2026_SS,1986-088C-stripes,STRIPED Starfish shaped Cushion，40x40CM,2.68,40.0,40.0,5.0,230.0,940490.0,9404909000.0,Home Textiles,Cushions,Cushions & Cushion Covers,Unspecified,Cushion,POLYESTER (100.00%),train
56357,1219,Wayart,2026_SS,WAP-24033_1,"Dolomite flower candle holder, pink 11.7*7.5*15.6",1.58,11.7,7.5,15.6,1545.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,DOLOMITE (100.00%),train
29406,233,Dlite Crafts,2026_SS,MOSAIC REF10,MOSAIC ELINA VASE BIG,5.7,19.5,19.5,27.0,2000.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"GLASS (55.00%), BEADS (20.00%), CARTON (20.00%)",train
63725,353,Evergreat International Co,2026_SS,EG12074W Large,set of 3 polyester rope basket L Dia25xH25,1.78,25.0,25.0,25.0,480.0,560900.0,5609000000.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,POLYESTER (100.00%),train
54830,1671,Sasun,2026_SS,SF2354 RUST,Armchair 99.5*101*68cm,107.0,99.5,101.0,68.0,18700.0,940161.0,,Furniture,Sofas & Armchairs,Armchairs,Unspecified,Armchair,"FOAM (35.00%), PLYWOOD (35.00%), FABRIC (30.00%)",train
55317,536,Topchoice,2026_SS,24061C-1,"PORCELAIN VASE IN BLUE AND DOTS FINISH, BIG SIZE:13.5X13.5X30.5CM",4.5,13.5,13.5,30.5,1580.0,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
44433,1282,"Master International Trade Co.,Ltd",2026_SS,MBTS07086-15-2,16x14.5x13.5CM  TEA SET FOR ONE         1PC 420ML TEAPOT WITH LID+1PC 240ML CUP AND 1PC SAUCER,3.25,16.0,14.5,13.5,670.0,691110.0,,Tableware,Unspecified,Unspecified,Unspecified,, (%),train
73870,26,"Vidrios San Miguel, S.L.L.",2026_SS,5031DB22 + 5031DB408/5031DB22 + 5031DB408_2,BOTELLA MIGUELETE 47CM C/T/BOTELLA MIGUELETE 47CM C/T,15.36,15.0,15.0,47.0,5450.0,701399.0,7013990090.0,Decoration,Home Accessories,Decorative Objects,Decorative Bottles,Bottle,GLASS (0.00%),train
57736,628,Deco Import,2026_SS,SHB20150447-10 stripe_1,plate 47.3x10.5x6.7cm,4.4,47.3,10.5,6.7,,691110.0,6911100090.0,Tableware,Serveware,Serving Dishes,Unspecified,Serving plate,PORCELAIN (100.00%),train
57889,562,V&S,2026_SS,GP11319B yellow,Glass vase with color,0.53,13.0,13.0,19.0,500.0,701399.0,,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
70073,469,M&sense,2026_SS,MS.Q241130 orange,"200ml diffuser in sprayed glass bottle with scent label and resin lid,8pcs sticks into folded box",5.91,7.6,7.6,26.3,,330749.0,3307490090.0,Decoration,Home Fragrances,Reed Diffusers,Unspecified,Reed diffuser,"FRAGRANCE (15.00%), SOLVENT (85.00%)",train
49193,431,Elegant Garden,2026_SS,E2411A23-2,ceramic vase 18x18x33,10.27,18.0,18.0,33.0,2430.0,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,STONEWARE (100.00%),train
56430,536,Topchoice,2026_SS,8036B/8036B_1_20250204_144627/8036B_2,"PORCELAIN BIRD SET 3. IN SHINNING BLUE COLOR, SIZE: 12X18X17/16X12X14/11X9X10CM/PORCELAIN BIRD SET 3. IN SHINNING BLUE COLOR, SIZE: 12X18X17/16X12X14/11X9X10CM/PORCELAIN BIRD SET 3. IN SHINNING BLUE COLOR, SIZE: 12X18X17/16X12X14/11X9X10CM",11.7,12.0,18.0,17.0,3465.0,691310.0,6913100090.0,Decoration,Home Accessories,Figurines,Animals,Bird,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
55413,536,Topchoice,2026_SS,3040-1DB,"PORCELAIN VASE IN SIX COLORS, (LONG SHARP) BIG SIZE",2.68,,,,,,,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
63224,1574,Anoru,2026_SS,136-1 LEMON,Lemon collection LEBRIL BOWL 40*40*15 CM Same size as 52135,17.26,40.0,40.0,15.0,3065.0,691200.0,6912002111.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,CERAMIC (100.00%),train
57996,536,Topchoice,2026_SS,2150_2,"PORCELAIN BIRD SET 3. IN SHINNING WHITE, SIZE: 18X11X17/19X10X13/6X8X11CM",3.9,18.0,11.0,17.0,940.0,691310.0,6913100090.0,Decoration,Home Accessories,Figurines,Animals,Bird,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
51684,855,Gemy Welldone Glass,2026_SS,J71242138C,clear color glass vase 16*16*22.5 CM,5.05,16.0,16.0,22.5,2013.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
49847,1219,Wayart,2026_SS,WAK-24326 yellow,"Bird vase, yellow 21.5*21.5*19",6.6,21.5,21.5,19.0,1070.0,691390.0,6913909890.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,STONEWARE (100.00%),train
57970,787,Quanzhou Etree,2026_SS,YA60017-7 white,"DECORATION,11,5X9,3X20CM",2.59,11.5,9.3,20.0,450.0,392640.0,,Unspecified,Unspecified,Unspecified,Unspecified,,POLYRESIN (100.00%),train
66248,1027,Teammann,2026_SS,FY2421014,"RESIN LG. WOMAN HEAD FLOWER POT, WHITE, 23*23*40.8CM",10.35,23.0,23.0,40.8,1970.0,392640.0,3926400000.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,"RESIN (45.00%), LIMEPOWDER (50.00%)",train
50673,602,Huixiang,2026_SS,N24CT1015ER,LED Candle Orange      L: 10.0cm W:10.0cm H:15.0cm,1.93,10.0,10.0,15.0,480.0,940542.0,,Decoration,Candles & Candle Holders,LED Candles,Unspecified,Led candle,"LED LIGHT (50.00%), WAX (50.00%)",train
58705,184,Wazir,2026_SS,A00929- 3S,GLASS CYLINDER VOTIVE,1.28,7.0,7.0,8.0,190.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,GLASS (100.00%),train
63957,1338,Artisan House,2026_SS,AHJC-011_1,Coaster Dia 12 cm,0.6,12.0,12.0,0.5,120.0,460219.0,4602199090.0,Tableware,Wine & Bar Accessories,Coasters,Unspecified,Coaster,JUTE (100.00%),train
67598,864,Wbt Manufacturing,2026_SS,WBT5887,8PCS House Draught Excluder,7.25,104.0,11.0,17.0,2200.0,630790.0,6307909899.0,Decoration,Home Accessories,Other,Doorstoppers,Draught Excluder,"POLYESTER (60.00%), SAND (40.00%)",train
54985,598,Glory International,2026_SS,YL8492,CANDLE HOLDER + 37.5X13X23CM,5.98,37.5,13.0,23.0,1000.0,940550.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,"IRON (50.00%), GLASS (50.00%)",train
46951,691,Wadou Creative Art Co,2026_SS,17,Framed Plaster Art 40*40,12.38,86.0,86.0,5.0,,491191.0,4911910090.0,Decoration,Wall Decoration,Paintings,Unspecified,Painting,"PINEWOOD (50.00%), POLYESTER (30.00%), MDF (20.00%)",train
35265,333,Like Ceramics,2026_SS,LY308-ORANGE,S/4 EGG CUP IN BOX CERAMI MIX  CRAFT BOX+PET COVER+CRAFT SLEEVE,2.18,5.0,5.0,7.0,480.0,691110.0,6911100090.0,Tableware,Dinnerware,Egg Cups,Unspecified,Egg cup,CERAMIC (100.00%),train
49170,431,Elegant Garden,2026_SS,E3422A52-1 Khaki,ceramic vase 16x6.5x28,3.25,16.0,6.5,28.0,1000.0,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Soliflores,Unspecified,Vase soliflore,STONEWARE (100.00%),train
63618,1234,"Hangzhou Hisazumi Holdings Co., Ltd.",2026_SS,DY2411488-blue,Turtle,4.2,42.0,,,,,,Unspecified,Unspecified,Unspecified,Unspecified,,"POLYESTER (96.00%), SPANDEX (4.00%)",train
49119,690,Chuangda Porcelain Manufactory,2026_SS,CD10534A-11949-Large brown,cement can,2.05,19.0,14.5,17.0,1540.0,681099.0,,Decoration,Decoration Storage,Storage Jars,Unspecified,Decorative Jar,CEMENT (100.00%),train
57298,817,Minhou Fusheng,2026_SS,FL240675 BLUE,Metal wall décor with shell      36*26.75H*1.75Dinch,14.5,91.4,4.4,66.0,,830629.0,8306290000.0,Decoration,Wall Decoration,Prints & Posters,Unspecified,Wall decoration,"IRON (95.00%), SHELL (5.00%)",train
56660,1014,Haijin International,2026_SS,SD-2004-0901 - WHITE,"PAPER WEAVING WITH IRON,SIZE: D26X40cmH",2.28,26.0,26.0,40.0,250.0,460290.0,4602900000.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,"IRON (55.00%), PAPER (45.00%)",train
56404,965,Xian Metals And Minerals Imp,2026_SS,24JP1124/24JP1126,glass candle holder w/leopard pattern/glass candle holder w/zebra pattern,0.64,7.3,7.3,8.0,180.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (1.00%),train
63220,1574,Anoru,2026_SS,37,"Orange and red collection PLATE 34*34*2,5 CM Plate Same size as 52136",8.22,34.0,34.0,2.5,1250.0,691200.0,6912002111.0,Tableware,Dinnerware,Plates,Unspecified,Plate,CERAMIC (100.00%),train
55461,536,Topchoice,2026_SS,230860-1R,"PORCELAIN FLOWER POT IN RED COLOR, BIG SIZE",2.5,16.6,6.7,17.0,580.0,691310.0,,Unspecified,Unspecified,Unspecified,Unspecified,,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
62834,1027,Teammann,2026_SS,F62-22024_1,"SET OF 2, RESIN SITTING RABBIT, WOOD FINISH, 5.8*7.6*10CM *there will be a designer label on each product* inner:16.5*9.6*14.2cm",4.0,5.8,7.6,10.0,160.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Rabbit,"LIMEPOWDER (55.00%), RESIN (45.00%)",train
70278,864,Wbt Manufacturing,2026_SS,WBT5896/WBT5897,Fish Door Stop/Fish Door Stop,3.45,35.0,19.0,11.0,1550.0,630790.0,6307909899.0,Decoration,Home Accessories,Other,Doorstoppers,Doorstop,"POLYESTER (60.00%), SAND (40.00%)",train
57600,792,Dingsheng Gift,2026_SS,21H376/21H377,Desk decoration 15x15x51cm/Desk decoration 13x13x40cm,4.75,15.0,15.0,51.0,1500.0,681591.0,6815910000.0,Decoration,Home Accessories,Decorative Objects,Objects,Chess piece,"MAGNESIUM (45.00%), RESIN (30.00%), FIBREGLASS (25.00%)",train
67579,864,Wbt Manufacturing,2026_SS,WBT5868,Dog draught excluder,5.45,90.0,12.5,24.0,2000.0,630790.0,6307909899.0,Decoration,Home Accessories,Other,Doorstoppers,Draught Excluder,"POLYESTER (60.00%), SAND (40.00%)",train
70385,694,Hongmei Arts & Crafts Co Ltd,2026_SS,MS234148-6/MS234148-6A,"rabbit w/flower pc,6*9*15/rabbit w/flower pc,6*9*15",1.8,6.0,9.0,15.0,190.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Rabbit,POLYRESIN (100.00%),train
54356,791,Weidagao,2026_SS,18118A584A- white,20.5X20.5X24.5CM VASE WHITE,6.2,20.5,20.5,24.5,1800.0,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"CLAY (90.00%), PAINTING (10.00%)",train
66154,26,"Vidrios San Miguel, S.L.L.",2026_SS,5979_3DB48 + 5979_3DB411_2,BOTELLA OLIVE OIL EXTRA VIRGIN 1 L. T/VERTEDERO,3.68,12.5,12.5,24.0,582.0,,,Tableware,Wine & Bar Accessories,Decanters & Bottles,Unspecified,Bottle,GLASS (0.00%),train
59783,647,Daikai,2026_SS,23S22UP1163 S2-E white,23S22UP1163S2 L)40D*50H S)35D*45H,39.5,40.0,40.0,50.0,3400.0,460290.0,4602900000.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,"PAPER (55.00%), SEAGRASS (45.00%)",train
